In what month were you born?, you what bear
Everybody likes him., everybody him like
I remember them., i them remember
I let my guard down momentarily., i my momentarily let guard down
You'd better knuckle down to work., you better work knuckle down
I'm glad you didn't do it., i glad you do it do no
Everybody likes him., everybody him like
You are too late., you too late too
I let my guard down momentarily., i my momentarily let guard down
I won't stand for it anymore., i it anymore stand for no
I'm glad you didn't do it., i glad you do it do no
I must have caught a cold., i cold catch
You are too late., you too late too
That doesn't seem too difficult., that difficult too difficult seem too no
I won't stand for it anymore., i it anymore stand for no
Aren't you surprised to see me?, you surprised see me see no
I must have caught a cold., i cold catch
That doesn't seem too difficult., that difficult too difficult seem too no
I came with my friends., i my my friend come with
We could die., we die
Aren't you surprised to see me?, you surprised see me see no
Tom knows the game is over., tom game over know
I came with my friends., i my my friend come with
Sorry for being late., late
We could die., we die
I need my privacy., i my my privacy need
Tom knows the game is over., tom game over know
Tom looks awfully busy today., tom awfully busy awfully today look awfully
Sorry for being late., late
I wonder which one I should choose., i i which one wonder choose
I need my privacy., i my my privacy need
It's no use., it no use
Tom looks awfully busy today., tom awfully busy awfully today look awfully
Tom is a grown man., tom grown grown man
I wonder which one I should choose., i i which one wonder choose
I really need a job., i really job need
It's no use., it no use
I didn't know you were so ambitious., i you so ambitious so know no
Tom is a grown man., tom grown grown man
They painted the window frames yellow., they yellow window frame paint
I really need a job., i really job need
I didn't know you were so ambitious., i you so ambitious so know no
They are Russian., they russian
They painted the window frames yellow., they yellow window frame paint
I can't wait to meet him., i him wait meet no
They are Russian., they russian
We have plans., we plan have
We went to Boston., we boston go to
I can't wait to meet him., i him wait meet no
To know oneself is not easy., to know oneself easy oneself know no
We have plans., we plan have
I need another three hundred dollars., i another three hundred dollar need
We went to Boston., we boston go to
I'm not very busy today., i very busy very today no
To know oneself is not easy., to know oneself easy oneself know no
I just really need some time alone., i just really some time alone need
I need another three hundred dollars., i another three hundred dollar need
Tom plays accordion quite well., tom accordion quite well play
I'm not very busy today., i very busy very today no
The audience gave Tom a standing ovation., audience tom stand ovation give stand
I just really need some time alone., i just really some time alone need
How dangerous is the situation?, dangerous situation how
Tom plays accordion quite well., tom accordion quite well play
I'm not a singer., i singer no
The audience gave Tom a standing ovation., audience tom stand ovation give stand
I haven't eaten in four days., i four day eat in no
How dangerous is the situation?, dangerous situation how
I will need your help., i your your help need
